 Corr.Time[ms]           Correlation(1->2+2->1)  Weighting(1->2+2->1)    Correlation(1->2)       Weighting(1->2)         Correlation(2->1)       Weighting(2->1)
 2,24995601456612E-0004  3,42791906824977E-0002  5,94888413185734E+0001  3,42791906824977E-0002  5,94888413185734E+0001  3,42791906824977E-0002  5,94888413185734E+0001
 2,74994643405080E-0004  3,72506497856002E-0003  2,84663585580730E+0001  3,72506497856002E-0003  2,84663585580730E+0001  3,72506497856002E-0003  2,84663585580730E+0001
 3,24993656249717E-0004  1,99639391956968E-0002  2,40899918236073E+0001  1,99639391956968E-0002  2,40899918236073E+0001  1,99639391956968E-0002  2,40899918236073E+0001
 3,74992669094354E-0004  1,32487039584069E-0002  3,13611314591534E+0001  1,32487039584069E-0002  3,13611314591534E+0001  1,32487039584069E-0002  3,13611314591534E+0001
 4,49991202913225E-0004 -9,00645801737838E-0003  4,19645865838831E+0001 -9,00645801737838E-0003  4,19645865838831E+0001 -9,00645801737838E-0003  4,19645865838831E+0001
 5,49989286810160E-0004  1,41776664566561E-0003  1,53371654193187E+0002  1,41776664566561E-0003  1,53371654193187E+0002  1,41776664566561E-0003  1,53371654193187E+0002
 6,49987312499434E-0004  2,45540643788115E-0002  7,00804276085201E+0001  2,45540643788115E-0002  7,00804276085201E+0001  2,45540643788115E-0002  7,00804276085201E+0001
 7,49985338188708E-0004 -2,17833629571571E-0002  4,85776436458723E+0001 -2,17833629571571E-0002  4,85776436458723E+0001 -2,17833629571571E-0002  4,85776436458723E+0001
 8,49983422085643E-0004  1,43036039986966E-0002  5,47910648482628E+0001  1,43036039986966E-0002  5,47910648482628E+0001  1,43036039986966E-0002  5,47910648482628E+0001
 9,49981447774917E-0004 -5,29922819003862E-0003  4,70183946619091E+0001 -5,29922819003862E-0003  4,70183946619091E+0001 -5,29922819003862E-0003  4,70183946619091E+0001
 1,04997947346419E-0003 -4,69252468787866E-0003  4,35582991064038E+0001 -4,69252468787866E-0003  4,35582991064038E+0001 -4,69252468787866E-0003  4,35582991064038E+0001
 1,14997755736112E-0003  1,68575402741598E-0002  6,12950969448254E+0001  1,68575402741598E-0002  6,12950969448254E+0001  1,68575402741598E-0002  6,12950969448254E+0001
 1,29997462499886E-0003  2,13435370383489E-0002  5,97329609827051E+0001  2,13435370383489E-0002  5,97329609827051E+0001  2,13435370383489E-0002  5,97329609827051E+0001
 1,49997067637741E-0003 -8,12657996185227E-0003  9,16586952598702E+0001 -8,12657996185227E-0003  9,16586952598702E+0001 -8,12657996185227E-0003  9,16586952598702E+0001
 1,69996684417129E-0003 -7,47658385798454E-0006  6,88145561376019E+0001 -7,47658385798454E-0006  6,88145561376019E+0001 -7,47658385798454E-0006  6,88145561376019E+0001
 1,89996289554983E-0003 -4,61321789778457E-0003  1,37297300973571E+0002 -4,61321789778457E-0003  1,37297300973571E+0002 -4,61321789778457E-0003  1,37297300973571E+0002
 2,09995894692838E-0003  6,78614361360027E-0003  9,65232926583113E+0001  6,78614361360027E-0003  9,65232926583113E+0001  6,78614361360027E-0003  9,65232926583113E+0001
 2,29995511472225E-0003  2,24310779017648E-0002  9,62120016341653E+0001  2,24310779017648E-0002  9,62120016341653E+0001  2,24310779017648E-0002  9,62120016341653E+0001
 2,49995128251612E-0003  8,63723162879624E-0003  8,85708587903377E+0001  8,63723162879624E-0003  8,85708587903377E+0001  8,63723162879624E-0003  8,85708587903377E+0001
 2,69994721747935E-0003  3,67701091802000E-0004  7,10285947078352E+0001  3,67701091802000E-0004  7,10285947078352E+0001  3,67701091802000E-0004  7,10285947078352E+0001
 2,99994135275483E-0003  6,54043354467647E-0004  9,00139376088613E+0001  6,54043354467647E-0004  9,00139376088613E+0001  6,54043354467647E-0004  9,00139376088613E+0001
 3,39993368834257E-0003 -6,08723875237081E-0003  1,34567418058524E+0002 -6,08723875237081E-0003  1,34567418058524E+0002 -6,08723875237081E-0003  1,34567418058524E+0002
 3,79992579109967E-0003  1,65050942866984E-0003  1,04358755360015E+0002  1,65050942866984E-0003  1,04358755360015E+0002  1,65050942866984E-0003  1,04358755360015E+0002
 4,19991789385676E-0003  5,90681505494496E-0004  1,20111975152013E+0002  5,90681505494496E-0004  1,20111975152013E+0002  5,90681505494496E-0004  1,20111975152013E+0002
 4,59991022944450E-0003  2,23990696329506E-0003  6,59930720083747E+0001  2,23990696329506E-0003  6,59930720083747E+0001  2,23990696329506E-0003  6,59930720083747E+0001
 4,99990256503224E-0003  9,59562424811764E-0003  2,09400177759643E+0002  9,59562424811764E-0003  2,09400177759643E+0002  9,59562424811764E-0003  2,09400177759643E+0002
