 Corr.Time[ms]           Correlation(1->2+2->1)  Weighting(1->2+2->1)    Correlation(1->2)       Weighting(1->2)         Correlation(2->1)       Weighting(2->1)
 2,24992123548873E-0004  3,28920060183441E-0002  6,36717424870153E+0001  3,28920060183441E-0002  6,36717424870153E+0001  3,28920060183441E-0002  6,36717424870153E+0001
 2,74990365142003E-0004  7,99250180773055E-0003  2,97373652215897E+0001  7,99250180773055E-0003  2,97373652215897E+0001  7,99250180773055E-0003  2,97373652215897E+0001
 3,24988621287048E-0004  2,67097777269611E-0002  2,65543173805856E+0001  2,67097777269611E-0002  2,65543173805856E+0001  2,67097777269611E-0002  2,65543173805856E+0001
 3,74986877432093E-0004  4,24696668595885E-0002  3,22191971012482E+0001  4,24696668595885E-0002  3,22191971012482E+0001  4,24696668595885E-0002  3,22191971012482E+0001
 4,49984247097746E-0004 -8,84051466496204E-0003  2,98194029523078E+0001 -8,84051466496204E-0003  2,98194029523078E+0001 -8,84051466496204E-0003  2,98194029523078E+0001
 5,49980730284005E-0004  2,04968162172830E-0002  2,62234782748061E+0001  2,04968162172830E-0002  2,62234782748061E+0001  2,04968162172830E-0002  2,62234782748061E+0001
 6,49977242574096E-0004  2,17000645200869E-0002  1,42851500883590E+0001  2,17000645200869E-0002  1,42851500883590E+0001  2,17000645200869E-0002  1,42851500883590E+0001
 7,49973754864186E-0004  8,96125060710052E-0003  4,17894800603028E+0001  8,96125060710052E-0003  4,17894800603028E+0001  8,96125060710052E-0003  4,17894800603028E+0001
 8,49970208946615E-0004  3,25263053992377E-0003  3,30360333326733E+0001  3,25263053992377E-0003  3,30360333326733E+0001  3,25263053992377E-0003  3,30360333326733E+0001
 9,49966721236706E-0004  1,02694280711134E-0002  3,25352720667207E+0001  1,02694280711134E-0002  3,25352720667207E+0001  1,02694280711134E-0002  3,25352720667207E+0001
 1,04996317531913E-0003  6,09928825407359E-0004  4,34455836615159E+0001  6,09928825407359E-0004  4,34455836615159E+0001  6,09928825407359E-0004  4,34455836615159E+0001
 1,14995974581688E-0003 -1,26400550375495E-0003  3,56202783342182E+0001 -1,26400550375495E-0003  3,56202783342182E+0001 -1,26400550375495E-0003  3,56202783342182E+0001
 1,29995448514819E-0003 -2,89935825788669E-0003  5,33218176462061E+0001 -2,89935825788669E-0003  5,33218176462061E+0001 -2,89935825788669E-0003  5,33218176462061E+0001
 1,49994750972837E-0003  1,72746416192913E-0002  2,85251503447657E+0001  1,72746416192913E-0002  2,85251503447657E+0001  1,72746416192913E-0002  2,85251503447657E+0001
 1,69994041789323E-0003 -8,56322734293539E-0003  1,26607336942682E+0002 -8,56322734293539E-0003  1,26607336942682E+0002 -8,56322734293539E-0003  1,26607336942682E+0002
 1,89993344247341E-0003 -1,03479422502399E-0003  3,38426383078145E+0001 -1,03479422502399E-0003  3,38426383078145E+0001 -1,03479422502399E-0003  3,38426383078145E+0001
 2,09992635063827E-0003  1,32379776455797E-0002  5,45520924149130E+0001  1,32379776455797E-0002  5,45520924149130E+0001  1,32379776455797E-0002  5,45520924149130E+0001
 2,29991949163377E-0003 -8,71604143819801E-0003  5,58231082266363E+0001 -8,71604143819801E-0003  5,58231082266363E+0001 -8,71604143819801E-0003  5,58231082266363E+0001
 2,49991239979863E-0003  3,22528581219502E-0003  5,86129017815820E+0001  3,22528581219502E-0003  5,86129017815820E+0001  3,22528581219502E-0003  5,86129017815820E+0001
 2,69990554079413E-0003  6,03084380662311E-0003  6,22711332130380E+0001  6,03084380662311E-0003  6,22711332130380E+0001  6,03084380662311E-0003  6,22711332130380E+0001
