 Corr.Time[ms]           Correlation(1->2+2->1)  Weighting(1->2+2->1)    Correlation(1->2)       Weighting(1->2)         Correlation(2->1)       Weighting(2->1)
 2,24993491428904E-0004  2,05583813440859E-0002  9,81137747129476E+0000  2,05583813440859E-0002  9,81137747129476E+0000  2,05583813440859E-0002  9,81137747129476E+0000
 2,74992053164169E-0004  4,15946165191825E-0002  6,70013022585834E+0000  4,15946165191825E-0002  6,70013022585834E+0000  4,15946165191825E-0002  6,70013022585834E+0000
 3,24990600347519E-0004  3,38030694004936E-0002  3,80721007180428E+0001  3,38030694004936E-0002  3,80721007180428E+0001  3,38030694004936E-0002  3,80721007180428E+0001
 3,74989147530869E-0004 -3,45939300766717E-0002  1,12770019796618E+0001 -3,45939300766717E-0002  1,12770019796618E+0001 -3,45939300766717E-0002  1,12770019796618E+0001
 4,49986982857808E-0004  3,44158528867149E-0003  6,91383257882794E+0001  3,44158528867149E-0003  6,91383257882794E+0001  3,44158528867149E-0003  6,91383257882794E+0001
 5,49984106328338E-0004  9,58677193991532E-0004  1,48676845882193E+0001  9,58677193991532E-0004  1,48676845882193E+0001  9,58677193991532E-0004  1,48676845882193E+0001
 6,49981200695038E-0004  1,23594889358560E-0002  1,54429267935492E+0001  1,23594889358560E-0002  1,54429267935492E+0001  1,23594889358560E-0002  1,54429267935492E+0001
 7,49978295061737E-0004 -1,66314274468826E-0002  6,26192206355992E+0000 -1,66314274468826E-0002  6,26192206355992E+0000 -1,66314274468826E-0002  6,26192206355992E+0000
 8,49975447636098E-0004  7,68251186921438E-0003  7,37703922596418E+0000  7,68251186921438E-0003  7,37703922596418E+0000  7,68251186921438E-0003  7,37703922596418E+0000
 9,49972542002797E-0004 -1,10797701611373E-0003  1,24376665680878E+0001 -1,10797701611373E-0003  1,24376665680878E+0001 -1,10797701611373E-0003  1,24376665680878E+0001
 1,04996969457715E-0003 -6,06911523986375E-0003  4,96171364067563E+0000 -6,06911523986375E-0003  4,96171364067563E+0000 -6,06911523986375E-0003  4,96171364067563E+0000
 1,14996673073619E-0003  1,46941066869199E-0002  2,60958249892711E+0001  1,46941066869199E-0002  2,60958249892711E+0001  1,46941066869199E-0002  2,60958249892711E+0001
 1,29996240139007E-0003 -5,05016974107300E-0003  1,41537938239839E+0001 -5,05016974107300E-0003  1,41537938239839E+0001 -5,05016974107300E-0003  1,41537938239839E+0001
 1,49995659012347E-0003  9,07947079553247E-0003  4,82806279050245E+0001  9,07947079553247E-0003  4,82806279050245E+0001  9,07947079553247E-0003  4,82806279050245E+0001
 1,69995089527220E-0003 -1,22146044080324E-0002  1,44619092331473E+0002 -1,22146044080324E-0002  1,44619092331473E+0002 -1,22146044080324E-0002  1,44619092331473E+0002
 1,89994508400559E-0003 -2,20761085394963E-0002  8,64363011405472E+0001 -2,20761085394963E-0002  8,64363011405472E+0001 -2,20761085394963E-0002  8,64363011405472E+0001
 2,09993938915431E-0003  6,66415854096976E-0003  2,07152453562514E+0001  6,66415854096976E-0003  2,07152453562514E+0001  6,66415854096976E-0003  2,07152453562514E+0001
 2,29993346147239E-0003  2,94733812324653E-0002  3,04006964996913E+0001  2,94733812324653E-0002  3,04006964996913E+0001  2,94733812324653E-0002  3,04006964996913E+0001
 2,49992776662111E-0003  1,81174913667148E-0002  8,99692243602736E+0001  1,81174913667148E-0002  8,99692243602736E+0001  1,81174913667148E-0002  8,99692243602736E+0001
 2,69992183893919E-0003 -7,92806681345049E-0003  2,80540754979516E+0001 -7,92806681345049E-0003  2,80540754979516E+0001 -7,92806681345049E-0003  2,80540754979516E+0001
 2,99991318024695E-0003 -5,20472000054963E-0003  3,03647826052832E+0001 -5,20472000054963E-0003  3,03647826052832E+0001 -5,20472000054963E-0003  3,03647826052832E+0001
 3,39990179054439E-0003 -9,21670180456629E-0003  6,04347380582807E+0001 -9,21670180456629E-0003  6,04347380582807E+0001 -9,21670180456629E-0003  6,04347380582807E+0001
 3,79989016801119E-0003 -3,25154581303619E-0004  4,04631153293216E+0001 -3,25154581303619E-0004  4,04631153293216E+0001 -3,25154581303619E-0004  4,04631153293216E+0001
 4,19987877830863E-0003 -8,20240281099520E-0004  2,34969221222368E+0001 -8,20240281099520E-0004  2,34969221222368E+0001 -8,20240281099520E-0004  2,34969221222368E+0001
 4,59986692294478E-0003 -2,84509733914801E-0003  2,62895182064337E+0001 -2,84509733914801E-0003  2,62895182064337E+0001 -2,84509733914801E-0003  2,62895182064337E+0001
 4,99985553324223E-0003  9,98658673267624E-0004  9,44713077522148E+0001  9,98658673267624E-0004  9,44713077522148E+0001  9,98658673267624E-0004  9,44713077522148E+0001
 5,39984367787838E-0003  2,23167308371688E-0003  2,37499613618027E+0001  2,23167308371688E-0003  2,37499613618027E+0001  2,23167308371688E-0003  2,37499613618027E+0001
