 Corr.Time[ms]           Correlation(1->2+2->1)  Weighting(1->2+2->1)    Correlation(1->2)       Weighting(1->2)         Correlation(2->1)       Weighting(2->1)
 2,24990217247978E-0004  3,25516454479642E-0002  6,73410279664047E+0001  3,25516454479642E-0002  6,73410279664047E+0001  3,25516454479642E-0002  6,73410279664047E+0001
 2,74988036835566E-0004  9,50862083114961E-0003  5,32428229079305E+0001  9,50862083114961E-0003  5,32428229079305E+0001  9,50862083114961E-0003  5,32428229079305E+0001
 3,24985856423154E-0004  1,91035174355393E-0002  6,64170851659352E+0001  1,91035174355393E-0002  6,64170851659352E+0001  1,91035174355393E-0002  6,64170851659352E+0001
 3,74983705114573E-0004  1,48273633894955E-0002  5,86261942473993E+0001  1,48273633894955E-0002  5,86261942473993E+0001  1,48273633894955E-0002  5,86261942473993E+0001
 4,49980434495956E-0004  7,16264541129554E-0003  7,38948558596442E+0001  7,16264541129554E-0003  7,38948558596442E+0001  7,16264541129554E-0003  7,38948558596442E+0001
 5,49976073671132E-0004 -5,20642488678158E-0003  6,32844374401356E+0001 -5,20642488678158E-0003  6,32844374401356E+0001 -5,20642488678158E-0003  6,32844374401356E+0001
 6,49971712846309E-0004  4,17973099111691E-0003  6,08132086041372E+0001  4,17973099111691E-0003  6,08132086041372E+0001  4,17973099111691E-0003  6,08132086041372E+0001
 7,49967410229146E-0004  1,41528969637657E-0002  5,14217379172918E+0001  1,41528969637657E-0002  5,14217379172918E+0001  1,41528969637657E-0002  5,14217379172918E+0001
 8,49963049404323E-0004 -1,46214846494252E-0002  6,40794238510093E+0001 -1,46214846494252E-0002  6,40794238510093E+0001 -1,46214846494252E-0002  6,40794238510093E+0001
 9,49958688579500E-0004  1,12358136300294E-0002  5,63660966001472E+0001  1,12358136300294E-0002  5,63660966001472E+0001  1,12358136300294E-0002  5,63660966001472E+0001
 1,04995432775467E-0003 -1,50859025582409E-0003  4,80643479486584E+0001 -1,50859025582409E-0003  4,80643479486584E+0001 -1,50859025582409E-0003  4,80643479486584E+0001
