 Corr.Time[ms]           Correlation(1->2+2->1)  Weighting(1->2+2->1)    Correlation(1->2)       Weighting(1->2)         Correlation(2->1)       Weighting(2->1)
 2,24991454160772E-0004  2,26041568377552E-0002  2,30579455637304E+0001  2,26041568377552E-0002  2,30579455637304E+0001  2,26041568377552E-0002  2,30579455637304E+0001
 2,74989550234750E-0004  2,86324667443153E-0002  1,65020219572141E+0001  2,86324667443153E-0002  1,65020219572141E+0001  2,86324667443153E-0002  1,65020219572141E+0001
 3,24987660860643E-0004  1,95072872707485E-0003  4,87571860077418E+0001  1,95072872707485E-0003  4,87571860077418E+0001  1,95072872707485E-0003  4,87571860077418E+0001
 3,74985742382705E-0004 -3,26824658321623E-0002  3,03728298749087E+0001 -3,26824658321623E-0002  3,03728298749087E+0001 -3,26824658321623E-0002  3,03728298749087E+0001
 4,49982908321545E-0004  2,04422593031813E-0002  3,28103205259575E+0001  2,04422593031813E-0002  3,28103205259575E+0001  2,04422593031813E-0002  3,28103205259575E+0001
 5,49979100469500E-0004 -6,33801556551708E-0003  2,21763620207777E+0001 -6,33801556551708E-0003  2,21763620207777E+0001 -6,33801556551708E-0003  2,21763620207777E+0001
 6,49975321721286E-0004  1,69751687166293E-0002  6,15828605603057E+0001  1,69751687166293E-0002  6,15828605603057E+0001  1,69751687166293E-0002  6,15828605603057E+0001
 7,49971484765410E-0004 -1,83062325837312E-0003  5,00828567009483E+0001 -1,83062325837312E-0003  5,00828567009483E+0001 -1,83062325837312E-0003  5,00828567009483E+0001
 8,49967706017196E-0004  2,89749276994591E-0003  3,20469873095492E+0001  2,89749276994591E-0003  3,20469873095492E+0001  2,89749276994591E-0003  3,20469873095492E+0001
 9,49963927268982E-0004 -3,02080555303991E-0003  1,10807149824091E+0002 -3,02080555303991E-0003  1,10807149824091E+0002 -3,02080555303991E-0003  1,10807149824091E+0002
 1,04996014852076E-0003 -1,23632104175594E-0003  2,31607674654801E+0001 -1,23632104175594E-0003  2,31607674654801E+0001 -1,23632104175594E-0003  2,31607674654801E+0001
 1,14995625335723E-0003  2,52262826037876E-0002  1,90083617889970E+0001  2,52262826037876E-0002  1,90083617889970E+0001  2,52262826037876E-0002  1,90083617889970E+0001
 1,29995064344257E-0003 -1,57222645476374E-0002  4,71866136508427E+0001 -1,57222645476374E-0002  4,71866136508427E+0001 -1,57222645476374E-0002  4,71866136508427E+0001
 1,49994296953082E-0003 -1,33335123310734E-0002  3,19299328439565E+0001 -1,33335123310734E-0002  3,19299328439565E+0001 -1,33335123310734E-0002  3,19299328439565E+0001
 1,69993541203439E-0003 -6,95615389039625E-0003  4,24349476177481E+0001 -6,95615389039625E-0003  4,24349476177481E+0001 -6,95615389039625E-0003  4,24349476177481E+0001
 1,89992785453796E-0003  1,09320128827848E-0002  1,20616415494317E+0002  1,09320128827848E-0002  1,20616415494317E+0002  1,09320128827848E-0002  1,20616415494317E+0002
 2,09992029704154E-0003  7,77084388416005E-0003  1,03360046642636E+0002  7,77084388416005E-0003  1,03360046642636E+0002  7,77084388416005E-0003  1,03360046642636E+0002
