 Corr.Time[ms]           Correlation(1->2+2->1)  Weighting(1->2+2->1)    Correlation(1->2)       Weighting(1->2)         Correlation(2->1)       Weighting(2->1)
 2,24994044401683E-0004  3,63719644263781E-0002  3,63133177786351E+0001  3,63719644263781E-0002  3,63133177786351E+0001  3,63719644263781E-0002  3,63133177786351E+0001
 2,74992722552270E-0004  4,84567982958110E-0002  5,30831999364657E+0001  4,84567982958110E-0002  5,30831999364657E+0001  4,84567982958110E-0002  5,30831999364657E+0001
 3,24991386150941E-0004  8,77849241647235E-0003  3,82021864045911E+0001  8,77849241647235E-0003  3,82021864045911E+0001  8,77849241647235E-0003  3,82021864045911E+0001
 3,74990078853443E-0004 -1,59168481980682E-0002  7,08117212559808E+0001 -1,59168481980682E-0002  7,08117212559808E+0001 -1,59168481980682E-0002  7,08117212559808E+0001
 4,49988088803366E-0004  2,35687243731077E-0002  5,12163806357926E+0001  2,35687243731077E-0002  5,12163806357926E+0001  2,35687243731077E-0002  5,12163806357926E+0001
 5,49985445104539E-0004  1,58940001514044E-0002  6,23876199282306E+0001  1,58940001514044E-0002  6,23876199282306E+0001  1,58940001514044E-0002  6,23876199282306E+0001
 6,49982772301882E-0004  1,71967686635941E-0002  7,27040041616707E+0001  1,71967686635941E-0002  7,27040041616707E+0001  1,71967686635941E-0002  7,27040041616707E+0001
 7,49980157706887E-0004  6,29199336598702E-0003  7,26903361078820E+0001  6,29199336598702E-0003  7,26903361078820E+0001  6,29199336598702E-0003  7,26903361078820E+0001
 8,49977484904230E-0004 -5,88908107139654E-0003  7,05606066361787E+0001 -5,88908107139654E-0003  7,05606066361787E+0001 -5,88908107139654E-0003  7,05606066361787E+0001
 9,49974870309234E-0004  1,05309541492766E-0002  7,11405756930252E+0001  1,05309541492766E-0002  7,11405756930252E+0001  1,05309541492766E-0002  7,11405756930252E+0001
 1,04997225571423E-0003  1,17571882203219E-0002  6,17005085670000E+0001  1,17571882203219E-0002  6,17005085670000E+0001  1,17571882203219E-0002  6,17005085670000E+0001
 1,14996952470392E-0003 -2,09454564451455E-0002  7,71944554362033E+0001 -2,09454564451455E-0002  7,71944554362033E+0001 -2,09454564451455E-0002  7,71944554362033E+0001
 1,29996554460376E-0003  6,10248785064029E-0003  8,12299309760015E+0001  6,10248785064029E-0003  8,12299309760015E+0001  6,10248785064029E-0003  8,12299309760015E+0001
 1,49996031541377E-0003  1,74899659830806E-0002  8,58414129055851E+0001  1,74899659830806E-0002  8,58414129055851E+0001  1,74899659830806E-0002  8,58414129055851E+0001
 1,69995496980846E-0003  1,72458515889797E-0002  9,60400704571380E+0001  1,72458515889797E-0002  9,60400704571380E+0001  1,72458515889797E-0002  9,60400704571380E+0001
 1,89994974061847E-0003  1,10958067032421E-0002  9,37386171277802E+0001  1,10958067032421E-0002  9,37386171277802E+0001  1,10958067032421E-0002  9,37386171277802E+0001
 2,09994451142848E-0003  3,60244269306087E-0003  1,67088745635728E+0002  3,60244269306087E-0003  1,67088745635728E+0002  3,60244269306087E-0003  1,67088745635728E+0002
 2,29993904940784E-0003  1,74817164569951E-0002  1,58255652199454E+0002  1,74817164569951E-0002  1,58255652199454E+0002  1,74817164569951E-0002  1,58255652199454E+0002
