 Corr.Time[ms]           Correlation(1->2+2->1)  Weighting(1->2+2->1)    Correlation(1->2)       Weighting(1->2)         Correlation(2->1)       Weighting(2->1)
 2,24991439608857E-0004  5,90409270237567E-0002  2,94670346203559E+0001  5,90409270237567E-0002  2,94670346203559E+0001  5,90409270237567E-0002  2,94670346203559E+0001
 2,74989521130919E-0004  1,62575420973204E-0002  2,92676097998980E+0001  1,62575420973204E-0002  2,92676097998980E+0001  1,62575420973204E-0002  2,92676097998980E+0001
 3,24987631756812E-0004  2,67675061848436E-0002  3,16359197546387E+0001  2,67675061848436E-0002  3,16359197546387E+0001  2,67675061848436E-0002  3,16359197546387E+0001
 3,74985713278875E-0004  3,58437752653209E-0002  4,08571208181528E+0001  3,58437752653209E-0002  4,08571208181528E+0001  3,58437752653209E-0002  4,08571208181528E+0001
 4,49982879217714E-0004  1,54861647271584E-0002  5,91673862909626E+0001  1,54861647271584E-0002  5,91673862909626E+0001  1,54861647271584E-0002  5,91673862909626E+0001
 5,49979042261839E-0004 -1,50340819247364E-0003  4,84408479037683E+0001 -1,50340819247364E-0003  4,84408479037683E+0001 -1,50340819247364E-0003  4,84408479037683E+0001
 6,49975263513625E-0004  3,29277934479930E-0002  3,46411411192630E+0001  3,29277934479930E-0002  3,46411411192630E+0001  3,29277934479930E-0002  3,46411411192630E+0001
 7,49971426557750E-0004  1,95992846398973E-0003  3,12395224883680E+0001  1,95992846398973E-0003  3,12395224883680E+0001  1,95992846398973E-0003  3,12395224883680E+0001
 8,49967647809535E-0004 -1,09505057499874E-0002  4,51509619096578E+0001 -1,09505057499874E-0002  4,51509619096578E+0001 -1,09505057499874E-0002  4,51509619096578E+0001
 9,49963810853660E-0004 -9,07426044931249E-0003  2,91703585310886E+0001 -9,07426044931249E-0003  2,91703585310886E+0001 -9,07426044931249E-0003  2,91703585310886E+0001
 1,04996003210544E-0003 -8,82301434262183E-0003  5,71280885779705E+0001 -8,82301434262183E-0003  5,71280885779705E+0001 -8,82301434262183E-0003  5,71280885779705E+0001
 1,14995625335723E-0003  1,96145133324582E-0002  3,54471248747922E+0001  1,96145133324582E-0002  3,54471248747922E+0001  1,96145133324582E-0002  3,54471248747922E+0001
 1,29995052702724E-0003 -4,64746771020052E-0003  1,12722295643035E+0002 -4,64746771020052E-0003  1,12722295643035E+0002 -4,64746771020052E-0003  1,12722295643035E+0002
 1,49994285311549E-0003 -2,44466311872724E-0002  7,36692705141816E+0001 -2,44466311872724E-0002  7,36692705141816E+0001 -2,44466311872724E-0002  7,36692705141816E+0001
 1,69993529561907E-0003 -2,28023403812192E-0002  4,45636433751768E+0001 -2,28023403812192E-0002  4,45636433751768E+0001 -2,28023403812192E-0002  4,45636433751768E+0001
