 Corr.Time[ms]           Correlation(1->2+2->1)  Weighting(1->2+2->1)    Correlation(1->2)       Weighting(1->2)         Correlation(2->1)       Weighting(2->1)
 2,24995295866393E-0004  4,94003664437841E-0003  4,72870695854438E+0001  4,94003664437841E-0003  4,72870695854438E+0001  4,94003664437841E-0003  4,72870695854438E+0001
 2,74994265055284E-0004 -6,19926911343306E-0003  2,88488531228208E+0001 -6,19926911343306E-0003  2,88488531228208E+0001 -6,19926911343306E-0003  2,88488531228208E+0001
 3,24993219692260E-0004  8,11259693367987E-0003  4,49708193717436E+0001  8,11259693367987E-0003  4,49708193717436E+0001  8,11259693367987E-0003  4,49708193717436E+0001
 3,74992174329236E-0004  2,41047189226089E-0003  2,75458779430802E+0001  2,41047189226089E-0003  2,75458779430802E+0001  2,41047189226089E-0003  2,75458779430802E+0001
 4,49990591732785E-0004  1,65595487939507E-0002  2,87094464646025E+0001  1,65595487939507E-0002  2,87094464646025E+0001  1,65595487939507E-0002  2,87094464646025E+0001
 5,49988530110568E-0004  2,35521964302325E-0002  4,98618459076400E+0001  2,35521964302325E-0002  4,98618459076400E+0001  2,35521964302325E-0002  4,98618459076400E+0001
 6,49986439384520E-0004  9,53235846104456E-0003  7,62141684424323E+0001  9,53235846104456E-0003  7,62141684424323E+0001  9,53235846104456E-0003  7,62141684424323E+0001
 7,49984348658472E-0004  2,01767280776266E-0002  1,26085299026069E+0002  2,01767280776266E-0002  1,26085299026069E+0002  2,01767280776266E-0002  1,26085299026069E+0002
 8,49982257932425E-0004  9,36912919241358E-0003  6,07550015278150E+0001  9,36912919241358E-0003  6,07550015278150E+0001  9,36912919241358E-0003  6,07550015278150E+0001
 9,49980167206377E-0004 -9,91886692102357E-0003  5,08858483002932E+0001 -9,91886692102357E-0003  5,08858483002932E+0001 -9,91886692102357E-0003  5,08858483002932E+0001
 1,04997807648032E-0003  2,51554837058360E-0002  2,79861727945124E+0001  2,51554837058360E-0002  2,79861727945124E+0001  2,51554837058360E-0002  2,79861727945124E+0001
