 Corr.Time[ms]           Correlation(1->2+2->1)  Weighting(1->2+2->1)    Correlation(1->2)       Weighting(1->2)         Correlation(2->1)       Weighting(2->1)
 2,24994626478292E-0004  2,53542648129322E-0002  4,18336953777385E+0001  2,53542648129322E-0002  4,18336953777385E+0001  2,53542648129322E-0002  4,18336953777385E+0001
 2,74993421044201E-0004 -2,02851057265866E-0003  2,23286802976058E+0001 -2,02851057265866E-0003  2,23286802976058E+0001 -2,02851057265866E-0003  2,23286802976058E+0001
 3,24992230162025E-0004  3,12186981261979E-0003  3,71194690480529E+0001  3,12186981261979E-0003  3,71194690480529E+0001  3,12186981261979E-0003  3,71194690480529E+0001
 3,74991039279848E-0004  3,10715368185140E-0002  4,04440664999151E+0001  3,10715368185140E-0002  4,04440664999151E+0001  3,10715368185140E-0002  4,04440664999151E+0001
 4,49989252956584E-0004  1,28516916630009E-0002  5,23496996300670E+0001  1,28516916630009E-0002  5,23496996300670E+0001  1,28516916630009E-0002  5,23496996300670E+0001
 5,49986842088401E-0004  1,52067664696204E-0002  4,16746490452595E+0001  1,52067664696204E-0002  4,16746490452595E+0001  1,52067664696204E-0002  4,16746490452595E+0001
 6,49984460324049E-0004  2,30575390361119E-0002  5,22003434117870E+0001  2,30575390361119E-0002  5,22003434117870E+0001  2,30575390361119E-0002  5,22003434117870E+0001
 7,49982078559697E-0004  3,00235493507081E-0002  4,64663857810512E+0001  3,00235493507081E-0002  4,64663857810512E+0001  3,00235493507081E-0002  4,64663857810512E+0001
 8,49979696795344E-0004  7,54330535676455E-0003  7,80105944174246E+0001  7,54330535676455E-0003  7,80105944174246E+0001  7,54330535676455E-0003  7,80105944174246E+0001
 9,49977315030992E-0004  1,63060896331281E-0002  9,00228657144202E+0001  1,63060896331281E-0002  9,00228657144202E+0001  1,63060896331281E-0002  9,00228657144202E+0001
 1,04997493326664E-0003  7,22363466589090E-0003  7,90299069074529E+0001  7,22363466589090E-0003  7,90299069074529E+0001  7,22363466589090E-0003  7,90299069074529E+0001
 1,14997255150228E-0003  2,57201118798273E-0002  6,61976117672394E+0001  2,57201118798273E-0002  6,61976117672394E+0001  2,57201118798273E-0002  6,61976117672394E+0001
 1,29996892064809E-0003  1,18331827842158E-0002  7,06075723170720E+0001  1,18331827842158E-0002  7,06075723170720E+0001  1,18331827842158E-0002  7,06075723170720E+0001
 1,49996415711939E-0003 -6,72246884913888E-0003  7,25425501191417E+0001 -6,72246884913888E-0003  7,25425501191417E+0001 -6,72246884913888E-0003  7,25425501191417E+0001
 1,69995939359069E-0003  1,78634897767476E-0003  1,13091417183897E+0002  1,78634897767476E-0003  1,13091417183897E+0002  1,78634897767476E-0003  1,13091417183897E+0002
 1,89995463006198E-0003  2,47926155045174E-0003  7,86657899754272E+0001  2,47926155045174E-0003  7,86657899754272E+0001  2,47926155045174E-0003  7,86657899754272E+0001
 2,09994986653328E-0003  4,21674645910242E-0003  8,79394451910218E+0001  4,21674645910242E-0003  8,79394451910218E+0001  4,21674645910242E-0003  8,79394451910218E+0001
 2,29994510300457E-0003  6,92973044401498E-0003  7,66447862075661E+0001  6,92973044401498E-0003  7,66447862075661E+0001  6,92973044401498E-0003  7,66447862075661E+0001
 2,49994033947587E-0003 -5,28683822106336E-0004  1,41474493297428E+0002 -5,28683822106336E-0004  1,41474493297428E+0002 -5,28683822106336E-0004  1,41474493297428E+0002
 2,69993557594717E-0003  5,70291036051372E-0003  7,88735465571214E+0001  5,70291036051372E-0003  7,88735465571214E+0001  5,70291036051372E-0003  7,88735465571214E+0001
 2,99992831423879E-0003 -4,37620284357808E-0003  1,04459855009601E+0002 -4,37620284357808E-0003  1,04459855009601E+0002 -4,37620284357808E-0003  1,04459855009601E+0002
 3,39991878718138E-0003  1,04268962756807E-0002  1,70821934723520E+0002  1,04268962756807E-0002  1,70821934723520E+0002  1,04268962756807E-0002  1,70821934723520E+0002
 3,79990926012397E-0003  3,12274271077112E-0003  5,83744712725937E+0001  3,12274271077112E-0003  5,83744712725937E+0001  3,12274271077112E-0003  5,83744712725937E+0001
 4,19989973306656E-0003  4,20574965163188E-0003  6,18323609240738E+0001  4,20574965163188E-0003  6,18323609240738E+0001  4,20574965163188E-0003  6,18323609240738E+0001
 4,59989020600915E-0003  4,45098360232567E-0003  7,15959895171774E+0001  4,45098360232567E-0003  7,15959895171774E+0001  4,45098360232567E-0003  7,15959895171774E+0001
 4,99988067895174E-0003  1,08430553823084E-0002  1,29905285671947E+0002  1,08430553823084E-0002  1,29905285671947E+0002  1,08430553823084E-0002  1,29905285671947E+0002
 5,39987115189433E-0003 -1,70152658075118E-0003  5,97234240258221E+0001 -1,70152658075118E-0003  5,97234240258221E+0001 -1,70152658075118E-0003  5,97234240258221E+0001
 5,79986162483692E-0003  9,42742769571868E-0003  8,07484877532454E+0001  9,42742769571868E-0003  8,07484877532454E+0001  9,42742769571868E-0003  8,07484877532454E+0001
 6,39984710142016E-0003  1,65893340221810E-0003  2,06581364863106E+0002  1,65893340221810E-0003  2,06581364863106E+0002  1,65893340221810E-0003  2,06581364863106E+0002
 7,19982804730535E-0003  7,07142073507466E-0003  2,12067856926133E+0002  7,07142073507466E-0003  2,12067856926133E+0002  7,07142073507466E-0003  2,12067856926133E+0002
 7,99980852752924E-0003  3,93353737607747E-0003  2,69614470466746E+0002  3,93353737607747E-0003  2,69614470466746E+0002  3,93353737607747E-0003  2,69614470466746E+0002
 8,79978947341442E-0003  3,95368062250767E-0003  1,51918741555017E+0002  3,95368062250767E-0003  1,51918741555017E+0002  3,95368062250767E-0003  1,51918741555017E+0002
 9,59977041929960E-0003  5,51243549856207E-0003  1,88899995892884E+0002  5,51243549856207E-0003  1,88899995892884E+0002  5,51243549856207E-0003  1,88899995892884E+0002
 1,03997513651847E-0002 -3,07376908924543E-0003  1,84373152286593E+0002 -3,07376908924543E-0003  1,84373152286593E+0002 -3,07376908924543E-0003  1,84373152286593E+0002
