FCS Fitting Results

VEff[fl] =          0,398     
z0[µm] =            0,952     
w0[µm] =            0,274     
r1 =                0,0133    +-0,0126
t1[ms] =            0,4104    +-13,1344
D1[µm²/s] =         45,7      +-1463,8
<N> =               330       +-480
<C>[nM] =           1375      +-2001
k=z0/w0 =           3,474     
T =                 0,7719    +-0,2518
tT[ms] =            0,00368   +-0,00799

t[ms]                Ex. Corr. Fit Corr. Resids.
0,000225             0,0125
0,000275             0,013
0,000325             0,0533
0,000375            -0,0298
0,00045              0,0208
0,00055              0,0305
0,00065             -0,0164
0,00075             -0,0095
0,00085              0,0222
0,00095             -0,0117
0,0010499            0,0532
0,0011499            0,0056
0,0012999            0,0184
0,0014999            0,0034
0,0016999           -0,0114
0,0018999            0,0048
0,0020999            0,0201
0,0022999            0,0004
0,0024999           -0,0039
0,0026999            0,0052
0,0029998            0,0127
0,0033998            0,0018
0,0037998           -0,0061
0,0041998            0,0074
0,0045998           -0,0007
0,0049997            0,0044
0,0053997            0,003
0,0057997           -0,0113
0,0063997            0,0016
0,0071996            0,0053
0,0079996            0,0103
0,0087996           -0,0001
0,0095995            0,0126
0,0103995           -0,0029    0,0035   -0,8532
0,0111994            0,0015    0,0034   -0,3055
0,0119994            0,0089    0,0033    1,0264
0,0131993            0,0058    0,0032    0,5495
0,0147992           -0,0005    0,0031   -0,8387
0,0163992            0,0044    0,003     0,1941
0,0179991            0,0059    0,003     0,6512
0,019599             0,0025    0,0029   -0,0757
0,0211989            0,0075    0,0029    0,4935
0,0227988            0,0061    0,0029    0,4723
0,0243988           -0,0014    0,0029   -0,9372
0,0267986            0,0007    0,0028   -0,5794
0,0299985            0,0002    0,0028   -0,9152
0,0331983            0,0045    0,0028    0,3853
0,0363981           -0,0005    0,0028   -1,2769
0,039598             0,0008    0,0028   -0,2428
0,0427978            0,0015    0,0027   -0,1108
0,0459976            0,0008    0,0027   -0,4642
0,0491975            0,0017    0,0027   -0,2127
0,0539972           -0,0002    0,0027   -1,0425
0,0603969            0,002     0,0026   -0,1407
0,0667966            0,0034    0,0026    0,3623
0,0731963            0,0016    0,0026   -0,4224
0,0795959            0,0046    0,0025    0,3909
0,0859956            0,0062    0,0025    2,1678
0,0923953            0,0022    0,0025   -0,0856
0,098795             0,0025    0,0024    0,0265
0,1083945            0,004     0,0024    0,4797
0,1211938            0,0016    0,0023   -0,4331
0,1339931            0,0031    0,0023    0,4047
0,1467925           -0,0001    0,0022   -0,6496
0,1595918            0,0008    0,0021   -0,9131
0,1723912            0,0021    0,0021   -0,0037
0,1851905            0,0034    0,0021    0,5916
0,1979899            0,0023    0,002     0,5816
0,2171889            0,0023    0,0019    0,2248
0,2427876            0,0012    0,0019   -0,4343
0,2683863            0,0032    0,0018    0,7619
0,293985             0,0014    0,0017   -0,1659
0,3195837            0,002     0,0017    0,2211
0,3451824            0,0003    0,0016   -1,1771
0,370781             0,0027    0,0015    0,8021
0,3963797            0,0021    0,0015    0,2554
0,4347778            0,0013    0,0014   -0,1918
0,4859751            0,0016    0,0013    0,3396
0,5371726            0,0015    0,0012    0,1494
0,5883699            0,001     0,0012   -0,0782
0,6395673            0,0014    0,0011    0,2452
0,6907647            0,0001    0,0011   -0,7987
0,7419621            0,0004    0,001    -0,6336
0,7931594            0,0013    0,001     0,2249
0,8699555            0,0009    0,0009   -0,0018
0,9723503            0,0009    0,0008    0,0576
1,0747451            0,0022    0,0008    2,1246
1,1771399            0,0001    0,0007   -0,9037
1,2795346            0,0003    0,0007   -0,3258
1,3819294            0,0004    0,0006   -0,1534
1,4843241            0,0007    0,0006    0,1415
1,5867189            0,0006    0,0005    0,1131
1,740311             0,0007    0,0005    0,7914
1,9451005            0,0003    0,0004   -0,1392
2,1498902            0,0007    0,0004    0,4909
2,3546796            0,0004    0,0004   -0,0296
2,5594692           -0,0003    0,0003   -1,2647
2,7642586            0,0005    0,0003    0,3009
2,9690483           -0,0002    0,0003   -0,7016
3,1738377            0,0002    0,0003   -0,1285
3,4810221            0         0,0002   -0,5305
3,8906012           0          0,0002   -0,7622
4,30018              0         0,0002   -0,5648
4,7097592           -0,0003    0,0002   -1,1468
5,1193385            0,0003    0,0002    0,5369
5,5289173            0         0,0001   -0,3058
5,9384966            0         0,0001   -0,2603
6,3480754           -0,0003    0,0001   -1,5298
6,9624443           0          0,0001   -0,362
7,7816024            0,0001    0,0001    0,0306
8,6007605            0,0002    0,0001    0,3901
9,4199181           -0,0002    0,0001   -0,8965
10,2390766          0          0,0001   -0,3101
11,0582352          0          0,0001   -0,1779
11,8773928          -0,0004    0,0001   -1,7242
12,6965513          -0,0003    0,0001   -1,4947
13,9252882          -0,0004    0        -3,3677
15,5636044          -0,0003    0        -2,0264
17,2019215          -0,0001    0        -0,507
18,8402367          -0,0005    0        -1,5255
20,4785538          -0,0006    0        -2,3944
22,116869           -0,0002    0        -0,5133
23,7551861          -0,0001    0        -0,6824
25,3935013          -0,0003    0        -1,6705
27,8509769          -0,0002    0        -1,227
31,1276093          -0,0003    0        -1,9988
34,4042397          -0,0002    0        -0,5702
37,6808739          -0,0003    0        -1,2579
40,9575081          -0,0002    0        -0,7319
44,2341385          -0,0004    0        -2,1905
47,5107727          -0,0003    0        -0,7428
50,7874031          -0,0006    0        -1,4984
55,7023506          -0,0007    0        -2,2091
62,255619           -0,0006    0        -1,5972
68,8088837          -0,0006    0        -1,5582
75,3621445          -0,0007    0        -1,3142
81,9154129          -0,0007    0        -1,2172
88,4686737          -0,0006    0        -0,9217
95,0219421          -0,0008    0        -0,9357
101,5752106         -0,0009
111,4051056         -0,0011
124,5116348         -0,0012
137,6181641         -0,0011
150,7247009         -0,0006
163,8312225         -0,0004
176,9377594         -0,0005
190,044281          -0,0003
203,1508179         -0,0006
222,8106079         -0,0003
249,0236664         -0,0001
275,2367249         -0,0002
301,4497986         -0,0007
327,6628418         -0,0013
353,8759155         -0,0017
380,0889587         -0,0017
406,3020325         -0,0021
445,6216125         -0,0022
498,0477295         -0,0016
550,473877          -0,0012
602,8999634         -0,0006
655,3261108         -0,0004
707,7521973          0,0003
760,1783447         -0,0006
812,6044312         -0,0006
