FCS Fitting Results

VEff[fl] =          0,398     
z0[µm] =            0,952     
w0[µm] =            0,274     
r1 =                0,0082    +-0,0023
t1[ms] =            0,6450    +-9,6215
D1[µm²/s] =         29,1      +-434,1
<N> =               201       +-395
<C>[nM] =           840       +-1648
k=z0/w0 =           3,474     
T =                 0,3942    +-1,1759
tT[ms] =            0,04836   +-0,16689

t[ms]                Ex. Corr. Fit Corr. Resids.
0,000225             0,0175
0,000275             0,0372
0,000325             0,0287
0,000375             0,0081
0,00045             -0,0119
0,00055              0,0006
0,00065              0,008
0,00075             -0,0095
0,00085              0,0135
0,00095              0,0271
0,00105              0,0281
0,00115             -0,003
0,0013               0,023
0,0015              -0,0013
0,0016999           -0,0059
0,0018999           -0,0112
0,0020999            0,0199
0,0022999            0,0153
0,0024999           -0,0058
0,0026999            0,0031
0,0029999            0,0064
0,0033999           -0,002
0,0037999            0,0001
0,0041999            0,0075
0,0045999            0,0072
0,0049998            0,0085
0,0053998            0,0042
0,0057998           -0,0088
0,0063998            0,0056
0,0071998            0,0024
0,0079997            0,005
0,0087997            0,0051
0,0095997            0,0109
0,0103997           -0,0014    0,0074   -0,3169
0,0111996            0,0082    0,0074    0,1911
0,0119996            0,007     0,0073   -0,0174
0,0131996            0,0044    0,0073   -0,6144
0,0147995            0,0034    0,0072   -0,3919
0,0163995            0,0078    0,0071    0,1859
0,0179994            0,0058    0,007    -0,1311
0,0195994            0,0089    0,0069    0,3852
0,0211993            0,0073    0,0068    0,1278
0,0227993            0,0067    0,0067   -0,0383
0,0243992            0,0109    0,0067    0,7886
0,0267991            0,003     0,0065   -0,2225
0,029999             0,005     0,0064   -0,5808
0,0331989            0,0072    0,0063    0,1305
0,0363988            0,0072    0,0061    0,1785
0,0395987            0,0026    0,006    -1,0665
0,0427986            0,0075    0,0059    0,3158
0,0459985            0,0075    0,0058    1,0708
0,0491984            0,0039    0,0057   -0,5283
0,0539983            0,0045    0,0055   -0,5406
0,0603981            0,0067    0,0054    0,6769
0,0667979            0,006     0,0052    0,2937
0,0731976            0,0045    0,0051   -0,2518
0,0795974            0,0039    0,005    -0,4168
0,0859972            0,0025    0,0048   -0,5249
0,092397             0,006     0,0047    0,1381
0,0987968            0,0042    0,0046   -0,1505
0,1083965            0,0032    0,0045   -0,262
0,1211961            0,0044    0,0044   -0,0217
0,1339957            0,0044    0,0042    0,0657
0,1467953            0,0027    0,0041   -0,5999
0,1595949            0,0042    0,004     0,0631
0,1723945            0,0052    0,0039    0,2872
0,185194             0,0034    0,0039   -0,0934
0,1979936            0,0039    0,0038    0,0212
0,217193             0,0038    0,0037    0,2625
0,2427922            0,0021    0,0036   -0,588
0,2683914            0,0043    0,0035    0,3332
0,2939905            0,0039    0,0034    0,4177
0,3195897            0,0045    0,0033    0,3475
0,3451889            0,0028    0,0032   -0,2613
0,3707881            0,0038    0,0031    0,3494
0,3963872            0,0023    0,003    -0,7051
0,434786             0,0035    0,0029    0,2908
0,4859844            0,0022    0,0027   -0,3557
0,5371827            0,0022    0,0026   -0,2441
0,5883811            0,0019    0,0025   -0,5715
0,6395794            0,0029    0,0024    0,7517
0,6907778            0,0018    0,0023   -0,4658
0,7419761            0,0022    0,0022   -0,0486
0,7931744            0,0027    0,0021    1,2117
0,869972             0,002     0,002    -0,0308
0,9723687            0,0018    0,0019   -0,0543
1,0747654            0,0008    0,0017   -1,0666
1,1771621            0,0022    0,0016    0,2491
1,2795588            0,0019    0,0015    0,2109
1,3819555            0,002     0,0015    0,2676
1,4843522            0,0016    0,0014    0,2867
1,586749             0,0006    0,0013   -2,0331
1,7403439            0,0013    0,0012    0,0421
1,9451374            0,001     0,0011   -0,127
2,1499307            0,0011    0,001     0,2161
2,3547242            0,0008    0,0009   -0,1486
2,5595176            0,0014    0,0009    0,321
2,7643111            0,0014    0,0008    0,7069
2,9691043            0,001     0,0008    0,5962
3,1738977            0,0009    0,0007    0,4048
3,4810879            0,0009    0,0006    0,2197
3,8906748            0,0006    0,0006    0,0315
4,3002615            0,0007    0,0005    0,2549
4,7098484            0,0005    0,0005    0,2244
5,1194353            0,0011    0,0004    0,6251
5,5290222            0,0004    0,0004    0,0967
5,9386086            0,0002    0,0004   -0,2653
6,3481956            0,0004    0,0003    0,1207
6,9625759            0,0002    0,0003   -0,7219
7,7817492            0,0001    0,0003   -0,8776
8,6009235           -0,0002    0,0002   -1,2218
9,4200964           -0,0001    0,0002   -2,927
10,2392702          -0,0001    0,0002   -1,5803
11,058444           -0,0003    0,0002   -1,7901
11,8776178           0,0001    0,0002   -0,078
12,6967916          -0,0002    0,0001   -0,5675
13,9255514          0          0,0001   -0,3846
15,563899            0         0,0001   -0,0849
17,2022457          -0,0001    0,0001   -0,5602
18,8405933           0,0001    0,0001    0,0757
20,478941           -0,0001    0,0001   -0,3513
22,1172886           0,0001    0,0001   -0,0199
23,7556343          -0,0002    0,0001   -0,5371
25,3939819          -0,0002    0,0001   -0,6462
27,8515034          -0,0002    0,0001   -0,72
31,1281986          -0,0001    0        -0,463
34,404892            0         0        -0,0092
37,6815872          -0,0001    0        -0,3996
40,9582825          -0,0001    0        -0,2634
44,2349739          -0,0003    0        -0,5813
47,5116692          -0,0001    0        -0,2357
50,7883644          -0,0003    0        -0,2376
55,7034073          -0,0004    0        -0,4607
62,256794           -0,0005    0        -0,3501
68,8101883          -0,0006    0        -0,4159
75,3635712          -0,0002    0        -0,1901
81,9169617          -0,0002    0        -0,1744
88,4703522          -0,0001    0        -0,1151
95,0237427          0          0        -0,0221
101,5771332         -0,0002
111,4072113         -0,0002
124,5139923         -0,0004
137,6207733         -0,0003
150,7275543         -0,0004
163,8343201         -0,0004
176,9411011         -0,0003
190,0478821         -0,0005
203,1546631         -0,0005
222,8148193         -0,0007
249,0283813         -0,0005
275,2419434         -0,0002
301,4555054         -0,0003
