FCS Fitting Results

VEff[fl] =          0,398     
z0[µm] =            0,952     
w0[µm] =            0,274     
r1 =                0,0063    +-0,0176
t1[ms] =            0,5201    +-58,8823
D1[µm²/s] =         36,1      +-4086,0
<N> =               331       +-1308
<C>[nM] =           1383      +-5457
k=z0/w0 =           3,474     
T =                 0,5210    +-1,3354
tT[ms] =            0,000000010+-251,40630

t[ms]                Ex. Corr. Fit Corr. Resids.
0,000225             0,1591
0,000275            -0,0017
0,000325             0,0351
0,000375             0,2148
0,00045              0,0955
0,00055              0,0556
0,00065             -0,0269
0,00075             -0,0091
0,00085              0,0059
0,00095             -0,0726
0,00105             -0,0786
0,00115              0,0007
0,0013              -0,0147
0,0014999            0,0068
0,0016999           -0,0197
0,0018999            0,0206
0,0020999            0,0757
0,0022999            0,0117
0,0024999           -0,0008
0,0026999           -0,0133
0,0029999           -0,0039
0,0033999            0,0154
0,0037999           -0,0007
0,0041998            0,0213
0,0045998            0,021
0,0049998           -0,0017
0,0053998           -0,0126
0,0057998            0,0114
0,0063998            0,0206
0,0071997           -0,0023
0,0079997           -0,011
0,0087997            0,0043
0,0095996            0,0061
0,0103996           -0,0122    0,003    -0,8337
0,0111996            0,0041    0,003     0,069
0,0119995            0,0141    0,0029    1,1293
0,0131995            0,0099    0,0029    1,0308
0,0147994            0,0024    0,0029   -0,0365
0,0163994            0,0009    0,0029   -0,16
0,0179993            0,0009    0,0029   -0,3099
0,0195993            0,0035    0,0029    0,0698
0,0211992           -0,0128    0,0029   -1,2068
0,0227991           -0,0016    0,0029   -0,6111
0,0243991           -0,0011    0,0029   -0,3317
0,026799             0,01      0,0029    0,7636
0,0299989           -0,0026    0,0028   -0,8572
0,0331988            0,0049    0,0028    0,3588
0,0363986           -0,001     0,0028   -0,3758
0,0395985            0,0034    0,0028    0,146
0,0427984           -0,0006    0,0028   -0,4589
0,0459983           -0,0126    0,0028   -1,7376
0,0491982            0,0036    0,0027    0,1195
0,053998            -0,01      0,0027   -3,7862
0,0603977            0,0117    0,0027    2,3799
0,0667975           -0,0026    0,0027   -1,0983
0,0731973           -0,0016    0,0026   -1,1079
0,079597             0,0127    0,0026    2,1872
0,0859968            0,0022    0,0026   -0,0733
0,0923965            0,0015    0,0025   -0,2119
0,0987963            0,0099    0,0025    0,9696
0,1083959            0,0033    0,0025    0,3909
0,1211955            0,0015    0,0024   -0,2313
0,133995             0,0013    0,0024   -0,3181
0,1467945            0,0035    0,0023    0,3404
0,159594             0,0072    0,0023    1,6801
0,1723935            0,0019    0,0022   -0,0995
0,185193             0,0031    0,0022    0,2752
0,1979926            0,0033    0,0022    0,2892
0,2171918            0,0013    0,0021   -0,2833
0,2427909            0,0046    0,002     0,9551
0,2683899            0,0033    0,0019    0,563
0,293989            -0,0005    0,0019   -1,0472
0,319588             0,0032    0,0018    0,376
0,345187             0,0001    0,0018   -1,1539
0,3707861            0,0054    0,0017    1,8862
0,3963851           -0,0002    0,0017   -0,5814
0,4347837            0,003     0,0016    0,6395
0,4859818            0,0025    0,0015    0,5703
0,5371798            0,0042    0,0014    1,7782
0,5883779           -0,0014    0,0014   -2,1242
0,639576             0,0026    0,0013    0,661
0,6907741            0,001     0,0012   -0,2182
0,7419721           -0,0003    0,0012   -0,5877
0,7931702            0,0022    0,0011    0,5994
0,8699673            0,0013    0,0011    0,4674
0,9723635            0,0006    0,001    -0,265
1,0747596            0,0013    0,0009    0,3364
1,1771559            0,0025    0,0008    0,5658
1,279552             0,0009    0,0008    0,0488
1,3819481           -0,0003    0,0007   -0,9077
1,4843442           -0,0018    0,0007   -2,934
1,5867405            0,0024    0,0007    1,2118
1,7403346            0,0014    0,0006    1,2104
1,945127             0,0004    0,0006   -0,2901
2,1499193            0,0007    0,0005    0,165
2,3547115            0,0003    0,0005   -0,1397
2,559504            -0,0003    0,0004   -0,7621
2,7642963           -0,0004    0,0004   -0,7198
