FCS Fitting Results

VEff[fl] =          0,398     
z0[µm] =            0,952     
w0[µm] =            0,274     
r1 =                0,0030    +-0,0039
t1[ms] =            4,7769    +-2629,9610
D1[µm²/s] =         3,93      +-2163,5
<N> =               333       +-436
<C>[nM] =           1391      +-1819
k=z0/w0 =           3,474     
T =                 1,000     
tT[ms] =            11,52167  +-16680,53000

t[ms]                Ex. Corr. Fit Corr. Resids.
0,000225             0,0215
0,000275             0,0212
0,000325             0,0071
0,000375            -0,0233
0,00045              0,0088
0,00055              0,0165
0,00065              0,0105
0,00075             -0,0081
0,00085              0,0111
0,00095             -0,0212
0,0010499            0,0319
0,0011499            0,0245
0,0012999            0,0101
0,0014999           -0,0014
0,0016999            0,0052
0,0018999            0,0108
0,0020999           -0,0018
0,0022999           -0,0084
0,0024999            0,012
0,0026999            0,0026
0,0029998            0,0015
0,0033998            0,0018
0,0037998            0,018
0,0041998            0,0034
0,0045998            0,0093
0,0049997            0,0053
0,0053997            0,0048
0,0057997            0,0026
0,0063997            0,0017
0,0071996            0,0029
0,0079996            0,0034
0,0087995            0,0052
0,0095995            0,0059
0,0103995            0,0017    0,003    -0,508
0,0111994            0,0037    0,003     0,0924
0,0119994            0,0144    0,003     1,2252
0,0131993            0,0056    0,003     0,4173
0,0147992           -0,0048    0,003    -1,2516
0,0163992            0,0063    0,003     0,6184
0,0179991           -0,0023    0,003    -0,5766
0,019599             0,0079    0,003     1,7111
0,0211989            0,0064    0,003     1,1937
0,0227988           -0,0011    0,003    -1,9125
0,0243987            0,0019    0,003    -0,2175
0,0267986            0,0082    0,003     2,3872
0,0299985            0,0039    0,003     0,397
0,0331983            0,0029    0,003    -0,0311
0,0363981            0,0033    0,003     0,1372
0,039598             0,003     0,003    -0,0038
0,0427978            0,0037    0,003     0,1178
0,0459976           -0,0014    0,003    -0,6934
0,0491975            0,0036    0,003     0,39
0,0539972            0,0034    0,003     0,2709
0,0603969            0,0033    0,0029    0,1907
0,0667966            0,0052    0,0029    0,6395
0,0731962            0,0023    0,0029   -0,3944
0,0795959            0,0032    0,0029    0,1728
0,0859956            0,0042    0,0029    0,4315
0,0923952            0,0016    0,0029   -0,8661
0,0987949            0,0054    0,0029    0,7595
0,1083944            0,0028    0,0029   -0,0314
0,1211938            0,0042    0,0029    1,127
0,1339931            0,0028    0,0029   -0,053
0,1467925            0,0025    0,0029   -0,2295
0,1595918            0,0039    0,0029    0,4772
0,1723911            0,0035    0,0028    0,3651
0,1851905            0,0034    0,0028    0,399
0,1979898            0,0026    0,0028   -0,0644
0,2171888            0,0034    0,0028    0,6964
0,2427875            0,0024    0,0028   -0,2279
0,2683862            0,0019    0,0028   -1,1352
0,2939849            0,0018    0,0027   -0,8458
0,3195836            0,0017    0,0027   -1,0381
0,3451822            0,003     0,0027    0,2203
0,3707809            0,0013    0,0027   -1,3111
0,3963796            0,003     0,0027    0,4296
0,4347776            0,0016    0,0026   -1,6321
0,485975             0,0035    0,0026    1,221
0,5371724            0,0012    0,0026   -1,699
0,5883697            0,0016    0,0025   -1,0201
0,6395671            0,002     0,0025   -0,4669
0,6907645            0,002     0,0025   -0,6968
0,7419618            0,0012    0,0024   -1,4223
0,7931592            0,0006    0,0024   -2,1917
0,8699552            0,0012    0,0023   -1,8637
0,97235              0,0019    0,0023   -0,6189
1,0747447            0,0021    0,0022   -0,1821
1,1771395            0,0017    0,0022   -0,7075
1,2795342            0,0015    0,0021   -0,9935
1,3819289            0,0014    0,002    -0,8772
1,4843236            0,0012    0,002    -1,2895
1,5867184            0,0013    0,0019   -0,7891
1,7403105            0,0015    0,0019   -0,6767
1,9450999            0,0013    0,0018   -0,6794
2,1498895            0,0015    0,0017   -0,2568
2,3546789            0,0011    0,0016   -0,9441
2,5594683            0,0013    0,0015   -0,7758
2,7642579            0,0007    0,0015   -2,1029
2,9690473            0,0007    0,0014   -1,429
3,1738367            0,0009    0,0013   -0,5381
3,4810209            0,0001    0,0012   -5,5142
3,8906               0,0007    0,0011   -1,4588
4,300179             0,0005    0,001    -1,8014
4,7097578            0,0001    0,001    -3,172
5,1193366           -0,0002    0,0009   -3,5497
5,5289159            0,0002    0,0008   -1,3828
5,9384947           -0,0001    0,0008   -2,0655
6,3480735            0,0003    0,0007   -0,959
6,9624419            0,0003    0,0006   -1,4252
7,7816               0         0,0005   -1,179
8,6007576            0,0001    0,0005   -1,4852
9,4199152            0         0,0004   -1,5853
10,2390738           0,0001    0,0004   -0,9154
11,0582314          -0,0001    0,0003   -1,4181
11,877389            0,0003    0,0003    0,0696
12,6965475           0,0003    0,0002    0,5336
