FCS Fitting Results

VEff[fl] =          0,398     
z0[µm] =            0,952     
w0[µm] =            0,274     
r1 =                0,0071    +-0,0029
t1[ms] =            0,9143    +-26,4736
D1[µm²/s] =         20,5      +-594,5
<N> =               237       +-962
<C>[nM] =           991       +-4012
k=z0/w0 =           3,474     
T =                 0,4068    +-2,3905
tT[ms] =            0,07184   +-0,47021

t[ms]                Ex. Corr. Fit Corr. Resids.
0,000225             0,0191
0,000275             0,0371
0,000325             0,0233
0,000375            -0,0055
0,00045              0,0102
0,00055             -0,0059
0,00065             -0,0059
0,00075              0,0107
0,00085              0,0092
0,00095              0,0143
0,00105              0,0075
0,00115             -0,0064
0,0013               0,0146
0,0015               0,0027
0,0017               0,0097
0,0018999            0,0225
0,0020999            0,0079
0,0022999            0,0237
0,0024999            0,006
0,0026999            0,0308
0,0029999            0,01
0,0033999           -0,0104
0,0037999            0,0153
0,0041999           -0,0076
0,0045999            0,0032
0,0049999            0,0121
0,0053999            0,0147
0,0057998            0,0006
0,0063998            0,0043
0,0071998            0,0118
0,0079998            0,0052
0,0087998           -0,0022
0,0095997            0,0068
0,0103997            0,0047    0,0066   -0,2253
0,0111997            0,0004    0,0066   -0,954
0,0119997            0,0166    0,0066    1,2425
0,0131996            0,007     0,0065    0,1493
0,0147996            0,002     0,0065   -0,4016
0,0163995            0,0063    0,0064   -0,0445
0,0179995            0,0109    0,0063    0,9058
0,0195995            0,0052    0,0063   -0,1792
0,0211994            0,0073    0,0062    0,3523
0,0227994            0,0019    0,0062   -0,6788
0,0243993            0,0017    0,0061   -0,932
0,0267993            0,002     0,006    -1,4882
0,0299992            0,0085    0,0059    0,6899
0,0331991            0,0025    0,0058   -0,8461
0,036399             0,0061    0,0057    0,1411
0,0395989            0,0094    0,0056    1,4457
0,0427988            0,0073    0,0055    0,4756
0,0459987            0,007     0,0054    0,2192
0,0491986            0,0058    0,0054    0,1187
0,0539985            0,0033    0,0053   -0,7946
0,0603983            0,0074    0,0051    1,2488
0,0667982            0,0067    0,005     0,5524
0,073198             0,0069    0,0048    0,6655
0,0795978            0,006     0,0047    0,3193
0,0859976            0,0051    0,0046    0,1121
0,0923974            0,0043    0,0045   -0,1183
